,track_id,track_name,artists,track_genre,track_pop,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
6921,5t55kJTvxMSGfCR3rd3Q3B,I Am The Magnificent - Original Mix,The Prophet,happy,0,0.396,0.822,11,-7.216,0,0.0474,0.000466,0.653,0.376,0.0536,104.872,4
6922,4gyf0nfSUfEEDf1fBN08Ay,Balujemy dziś w domu,Extazy,disco,33,0.881,0.781,9,-7.025,0,0.321,0.00684,0.0,0.417,0.681,137.013,4
6923,2xRjpf9nBbKNV4VtjSHfER,Pimpolho - Ao Vivo,Art Popular,samba,52,0.632,0.695,7,-11.998,1,0.0515,0.73,0.0,0.799,0.637,94.214,4
6924,6YIzo8nufStVKUmyAt62Hx,João,Oficina G3,metal,46,0.435,0.902,7,-2.939,1,0.0505,0.00638,5.29e-06,0.199,0.273,142.892,4
6925,0akkzwbbjmal0HXL8wHjHr,Alle meine Entchen - 2022,Markus Becker,party,26,0.639,0.932,7,-2.759,1,0.124,0.00439,0.0,0.153,0.877,127.98,4
6926,3IgXAJImaSIZ8pBF1z1Ucv,A State Of Trance (ASOT 1090) - GXD Guest Mix,Armin van Buuren,progressive-house,36,0.835,0.68,1,-7.537,1,0.307,0.0195,0.0,0.395,0.937,127.677,5
6927,3JbipgHva9aoLhBgh5LdyW,Baldinho de Pipoca - Ao Vivo,Roger & Gustavo;Kamisa 10,sertanejo,48,0.641,0.818,7,-7.075,1,0.0557,0.461,0.0,0.24,0.798,160.031,4
6928,584GnCDcDhRV6R8iZ7gzxC,No Longer Slaves (Spontaneous) - Live,Bethel Music;Jonathan David Helser;Melissa Helser,world-music,62,0.412,0.61,10,-7.988,1,0.0379,0.177,0.000102,0.0851,0.242,148.005,4
6929,13AHWCWfqyjhfs4AOjIqdD,Making Christmas,Chantry Johnson,disney,30,0.561,0.0323,11,-31.602,0,0.0598,0.993,0.953,0.118,0.17,171.973,4
6930,5PvME4fN10yACuWNRlOsGz,Knights Forever,The Bennies,garage,27,0.234,0.772,2,-5.426,1,0.0833,0.000971,1.1e-05,0.582,0.658,170.372,4
6931,3hB9NQ5Mug7EdxMZqfguj3,Embezzlement,Najand,iranian,0,0.125,0.734,1,0.584,1,0.0591,0.0382,0.859,0.372,0.0468,145.09,4
6932,3gHGMXEUhVHl4cxOXX3Rmq,アルミナ,Nightmare;DEATH NOTE デスノート,metal,50,0.347,0.901,10,-3.224,0,0.0532,0.0156,0.0,0.127,0.528,184.942,3
6933,2Ef4mtuC9eXOa37ESXA7QO,Bogotá (Instrumental),Criolo,afrobeat,19,0.751,0.882,5,-7.125,0,0.0603,0.00323,0.875,0.137,0.872,122.037,4
6934,2Iyfw8YfKruAagJwGc4G07,It's Ok,Tom Rosenthal,british,70,0.561,0.111,8,-15.11,0,0.0324,0.871,0.205,0.103,0.0607,148.191,4
6935,4MzXwWMhyBbmu6hOcLVD49,DÁKITI,Bad Bunny;Jhay Cortez,reggaeton,80,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,4
6936,3kNhbi9ebsthSZYKvoBeve,Tu Hi Toh Hai,Pritam;Benny Dayal,indian,46,0.611,0.914,0,-3.519,1,0.188,0.145,8.5e-06,0.0873,0.74,129.036,4
6937,2TBZ6QVXxGm9u8V8NIzHmc,Loopmachine - CD Version,D-Block & S-te-Fan,hardstyle,24,0.517,0.968,7,-4.825,1,0.0497,0.00775,0.491,0.327,0.174,150.013,4
6938,4fw4NwYVD8nLWLtKtlN8df,最後一次,高爾宣 OSN,mandopop,56,0.708,0.639,5,-4.173,1,0.0648,0.515,0.0,0.102,0.293,89.993,4
6939,6lSPwGVUg40KxFwR2kV15Q,O Christmas Tree,Jim Brickman,piano,0,0.592,0.131,5,-17.116,1,0.0344,0.975,0.928,0.091,0.118,132.014,4
6940,1XTOIzz14u7Gf1Inh4nKKv,No Worries,Butch,minimal-techno,21,0.907,0.869,1,-8.632,1,0.259,0.000107,0.0498,0.0755,0.39,126.019,4
6941,5N5k9nd479b1xpDZ4usjrg,Promises (with Sam Smith),Calvin Harris;Sam Smith;Jessie Reyez,progressive-house,77,0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,4
6942,1nxbn0COjeyH7MQZ27T3CR,Glass Heart,Caskets,metal,66,0.412,0.958,6,-5.432,0,0.0997,0.000225,4.71e-05,0.119,0.341,164.072,4
6943,3IPpVTudk50Hj4VThfdzBP,Snowman,Sia,dance,3,0.716,0.511,1,-6.257,1,0.0332,0.483,0.0,0.0928,0.324,104.964,3
6944,1XDrWUmmNH3jTrg5JRzfQr,KENDİMİ NASIL ESKİTTİM ?,İmpala,turkish,38,0.858,0.505,1,-8.286,1,0.27,0.0195,0.0,0.0836,0.379,130.915,4
6945,4hNIOawy2UGisOReAW2UGJ,Se Eu Tivesse O Poder - Live,Grupo Revelação,pagode,43,0.578,0.949,2,-5.297,1,0.0462,0.362,0.0,0.621,0.96,106.703,4
6946,1fDFx7MpMpxNeHj0uQ4395,Bebeto,Kendji Girac;Soolking,french,64,0.851,0.712,8,-6.135,0,0.154,0.462,1.03e-05,0.133,0.891,110.965,4
6947,1BOEGAwwYXd9jPkyHA4XhD,3 Días,Germanini;Sergio Acosta;Dj Zetian,reggae,43,0.715,0.731,0,-6.755,1,0.0353,0.072,7.78e-05,0.946,0.59,128.023,4
6948,3Vus333xGsTTCH8nP9JFWx,Vice,Cende,power-pop,21,0.294,0.977,6,-4.243,1,0.152,3.15e-06,0.18,0.491,0.362,174.038,4
6949,1Xs8qLgBD1IeblneE69YsV,Gan Duille,Mila Harper,sleep,59,0.196,0.0464,6,-29.211,1,0.0414,0.981,0.977,0.116,0.0385,71.031,4
6950,55ruPNJ55uKjtm77nf3lPD,Marks On My Neck,Charlie Puth,dance,66,0.855,0.607,1,-8.587,1,0.0422,0.2,1.84e-05,0.0723,0.943,142.002,4
6951,4jihqV0COtCtBpJOuTRTV4,You Are Mine,S3RL;Kayliana,happy,50,0.462,0.967,6,-0.965,0,0.154,0.00949,1.34e-06,0.335,0.265,174.893,4
6952,39CJN5XXMaWOSn5LDtzzpM,"Blood, Sweat and Tears",Upon A Burning Body,metalcore,26,0.422,0.996,10,-2.088,1,0.183,0.000336,0.0,0.37,0.106,154.943,4
6953,1aECQTfv5SO42lU4fvrdJJ,Surrender,Elvis Presley,rockabilly,53,0.454,0.666,3,-8.193,1,0.0379,0.758,2.89e-05,0.275,0.894,82.61,4
6954,0Z20dgLEdnm9vRrPbtTpD5,Ogum,Big Up,mpb,39,0.429,0.698,7,-8.635,1,0.0826,0.312,1.74e-05,0.142,0.481,89.971,4
6955,5O2DjF5mJJwJoTkPNcQGrZ,"Mazhai - From ""Kaalidas""",Sudha Ragunathan,classical,32,0.411,0.568,4,-7.356,0,0.0412,0.388,9.18e-06,0.106,0.431,94.952,4
6956,5NpVwsN4IvmWUzWdn22ILw,Forgive You Anyway,HALIENE,dubstep,46,0.503,0.768,7,-5.62,0,0.0473,0.416,0.00117,0.136,0.357,160.034,4
6957,2cvg6PYSi4qCOa85onN9x4,Smycken och juveler (har gjort en trashank av mej),Wilmer X,ska,34,0.497,0.814,7,-8.008,1,0.0319,0.00915,0.0,0.109,0.832,147.052,4
6958,2mVEDMpHXmjDRGEkyEvH3y,Track #8,Omar S,detroit-techno,6,0.827,0.793,11,-6.101,0,0.0828,0.0102,0.931,0.121,0.795,124.014,4
6959,0bo1p4mHN913d1MgixiHLo,Perayaan Patah Hati,For Revenge;Wira Nagara,emo,36,0.586,0.405,4,-14.292,0,0.079,0.451,1.93e-05,0.196,0.263,119.794,4
6960,0U46JyDnNIupaAixX8509d,So Close,NOTD;Felix Jaehn;Captain Cuts;Georgia Ku,edm,0,0.665,0.894,10,-5.038,1,0.0672,0.149,8.83e-06,0.105,0.737,125.007,4
6961,13Po5jWuhBhs739On50f5j,Tá Estourado,Alemão Do Forró,forro,37,0.832,0.94,7,-7.625,1,0.076,0.368,1.13e-06,0.079,0.965,97.029,4
6962,7p2PLFrKrY9nc7nEdOocEa,My Funny Valentine,Chet Baker,jazz,0,0.44,0.0302,0,-18.564,0,0.0375,0.929,0.00836,0.109,0.213,107.716,3
6963,0PjyOURxQ6wiHaBYXf53G2,Healing Begins,Tenth Avenue North,world-music,44,0.541,0.583,2,-7.047,1,0.0285,0.0142,0.0,0.102,0.276,96.008,4
6964,2QMWq7sh8rLhDTkNsXEjMG,Comin' Back,The Crystal Method,breakbeat,10,0.556,0.963,5,-7.186,1,0.0845,0.0515,0.605,0.148,0.103,129.014,4
6965,72B8I1baDDcQkMucrdUcMu,The Day Lofi (My Hero Academia),Kato,anime,57,0.512,0.047,1,-25.408,0,0.0326,0.847,0.96,0.343,0.0837,96.002,4
6966,7nnFdyYsVwFvUXB4heKZe4,Day by Day,Bonobo;Kadhja Bonet,trip-hop,46,0.641,0.564,11,-9.374,0,0.0374,0.109,0.412,0.0969,0.323,100.013,4
6967,3jOdjEVdD0mbsGWhpemZBG,Me and Klik,Kodak Black;John Wicks;Jackboy,hip-hop,0,0.709,0.733,1,-4.051,1,0.0782,0.164,0.0,0.113,0.212,140.006,4
6968,2ej9bX4Bc2vVryUKD5ex7m,React / Regret,A Feast for Kings,metalcore,23,0.494,0.99,1,-3.94,1,0.125,0.000583,0.0255,0.0912,0.211,115.005,4
6969,3iyi7ck0yOuFr769otcG7r,Angel Of Mercy,Black Label Society,groove,29,0.4,0.674,9,-6.308,0,0.0299,0.0684,4.62e-06,0.113,0.288,153.89,4
6970,1KoVdUNBYZkjSQves13B4C,Thaalam - Version 2,Job Kurian,malay,21,0.323,0.333,3,-10.069,0,0.0316,0.862,1.87e-06,0.151,0.297,170.073,4
6971,2UCoAOZGk6a4BHUBzlvfAO,Human - Armin van Buuren Dub Remix,The Killers;Armin van Buuren;Benno De Goeij,dance,1,0.64,0.821,7,-5.789,0,0.0732,0.00122,0.145,0.203,0.624,135.478,4
6972,3KzgdYUlqV6TOG7JCmx2Wg,Beyond the Sea,Bobby Darin,rock-n-roll,68,0.521,0.516,2,-7.456,0,0.0369,0.723,0.0,0.257,0.569,136.483,4
6973,2vIDIrRfafsKHJSVmMHMkS,Sentinal,VNV Nation,industrial,29,0.585,0.849,8,-7.7,0,0.0391,0.000691,0.34,0.234,0.77,132.003,4
6974,2jfLNlyUpxhFkoo1lJjiL3,City Life,Raghav Meattle,singer-songwriter,41,0.647,0.45,4,-12.358,1,0.0339,0.563,6.89e-05,0.143,0.339,94.962,4
6975,3TXtycw710DnL0EQvpyaa8,Pulse of Life,The Gathering,goth,23,0.36,0.464,4,-14.127,0,0.0387,0.368,0.341,0.115,0.0645,84.684,4
6976,1JWkD69eUsGG27nD9rzHyZ,Kisah Kita T'lah Usai,Ello,j-rock,36,0.501,0.45,11,-7.416,1,0.0266,0.264,1.03e-05,0.104,0.282,144.072,4
6977,72YayXDj2CPF1QQOnejHBI,Still Doin' Time,George Jones,honky-tonk,11,0.629,0.282,3,-15.517,1,0.0345,0.744,1.41e-06,0.0915,0.342,124.06,3
6978,2ILz4eU7UCTv0Wup7F5lVt,なにやってもうまくいかない,meiyo,j-pop,60,0.872,0.814,4,-4.875,1,0.215,0.0483,2.22e-05,0.0403,0.829,124.92,4
6979,3BE95i1ufWMoMJwpwDtkTo,Heavyweight Sound (feat. RD),Bassnectar;Jantsen;RD,breakbeat,39,0.596,0.872,11,-2.616,1,0.0485,0.0044,0.0584,0.168,0.278,150.02,4
6980,6VyUWfImAgTrYAnYWonuhM,Ghost (feat. Ivri),Roderick Porter;Ivri,sad,57,0.673,0.376,11,-14.029,1,0.0407,0.688,0.548,0.45,0.336,118.033,4
6981,7vR8sGqVg5HMEOEvECdzlQ,"En Kadhal Solla (From ""Paiya"")",Yuvan Shankar Raja;Tanvi Shah,k-pop,60,0.874,0.412,0,-5.746,0,0.0313,0.035,0.00684,0.102,0.56,105.019,4
6982,1VNfpCEQ0PfyfbuE5N8alF,Feeling Good,Nina Simone,jazz,48,0.426,0.305,7,-10.094,0,0.0365,0.863,0.0,0.0993,0.537,82.059,4
6983,4dSMQCHt5lPjKp1cAuiVNB,Cachaça Cabaré,Os Parazim,forro,52,0.657,0.875,1,-3.621,0,0.0583,0.497,0.0,0.386,0.954,82.512,4
6984,5D1zGVDJTOqwaGSzYw5TtP,"Red Light Green Light - For Club Play Only, Pt. 6",Duke Dumont;Shaun Ross,progressive-house,64,0.811,0.825,2,-5.48,1,0.0654,0.000646,0.517,0.0689,0.95,124.005,4
6985,1O3ObyWI8TWltr0Y719koQ,Javert's Soliloquy - Live,Michael Ball,show-tunes,24,0.454,0.447,5,-11.441,1,0.171,0.687,0.0,0.715,0.206,81.101,4
6986,0hXm9zuFNolVGg6UlhbVrT,Angelica,Anathema,goth,43,0.109,0.418,4,-12.033,0,0.0331,0.000395,0.122,0.123,0.11,89.676,3
6987,5eIHH2TtGufhFAyCMOk6f9,White Noise Rain Sounds,Rain Sounds,sleep,36,0.162,0.998,10,-22.375,0,0.0529,0.126,0.989,0.954,1e-05,128.571,1
6988,1PFEO8wosfdmPQ4wUudF8z,Stef II,Indochine,synth-pop,23,0.516,0.85,0,-5.099,1,0.0301,0.00353,0.00365,0.201,0.484,125.058,4
6989,6YDxKInNpSO0idxISQmeel,Hope For The Future,Bastille,rock,2,0.449,0.411,4,-9.189,1,0.0329,0.742,0.101,0.112,0.109,149.911,4
6990,3KDutI0zWNCsVDqxcymKNU,Benaqaab,Anurag Vashisht;Unluv,songwriter,33,0.757,0.516,3,-10.278,1,0.0429,0.709,3.05e-05,0.409,0.368,96.012,4
6991,4jKxOWsrxlO6cxtTjkweQn,Black Magic Woman,Ron Trent;Harry Dennis,chicago-house,12,0.744,0.771,2,-8.384,1,0.0607,0.00375,0.319,0.107,0.544,123.023,4
6992,36huM0UOR9A17TYAape2Xg,Diarabi,Vieux Farka Touré;Khruangbin,blues,63,0.39,0.582,10,-9.822,0,0.0427,0.466,0.356,0.292,0.561,79.633,4
6993,6uOuraEKAEs08MNGoIoH90,Vas A Volver de Rodillas (Te Guste o No),Fernando Corona,idm,9,0.714,0.851,2,-4.017,1,0.0513,0.497,0.0,0.318,0.831,128.977,3
6994,4D75ixy2I4ft75Ay25fKyP,Vinte E Nove,Legião Urbana,mpb,47,0.42,0.542,7,-13.097,1,0.036,0.02,0.0471,0.185,0.72,129.726,5
6995,0IKic5csmFnWXr41GYVDdl,Me Gusta La Gente Simple,Ricardo Iorio,heavy-metal,22,0.307,0.942,4,-8.435,1,0.0914,0.0012,0.000564,0.293,0.14,140.112,4
6996,7p33u7IZ8j9NoQeI1v45oG,Obhabe Keno,Anupam Roy,indian,43,0.578,0.307,2,-11.479,1,0.032,0.871,2.72e-05,0.114,0.316,77.917,4
6997,3DwDpL9QpO5gqPFuHZXUx9,Sukoon,Samar Mehdi,singer-songwriter,44,0.285,0.315,11,-10.124,1,0.0344,0.79,3.67e-05,0.096,0.175,79.886,4
6998,1UHATOi2uLeTk3UHKBwR30,if depression gets the best of me,Zevia,singer-songwriter,59,0.51,0.184,0,-15.293,1,0.0577,0.882,8.27e-05,0.111,0.217,119.791,4
6999,4l4gxnsuKF1eqGOmIuzPes,Singularity,Re-Fuzz,hardcore,29,0.489,0.956,5,-2.264,1,0.113,0.00555,0.208,0.309,0.158,180.07,4
7000,1nxGSNnFCpDLwm3umCOUpi,Between The Raindrops,Lifehouse;Natasha Bedingfield,grunge,54,0.525,0.63,6,-6.673,1,0.0317,0.00119,0.0,0.146,0.236,106.978,4
7001,39bxZQn6wJ4TmO6ZoY9AhJ,Un Toque Mágico,Tex Tex,alt-rock,50,0.688,0.682,10,-6.345,0,0.0709,0.101,0.0,0.297,0.506,131.848,4
7002,0JHgMRz4WxRkIsdeorFzxX,Payada Gardel-Razzano,Guillermo Fernández;Walter Laborde,tango,22,0.601,0.394,9,-6.419,0,0.0619,0.917,5.42e-06,0.114,0.261,124.002,4
7003,70mFYCUkdIQwjP7g4GVrsu,Yūgen,Keyblade,anime,33,0.728,0.74,4,-9.726,0,0.189,0.462,0.0,0.0534,0.886,94.915,4
7004,6HpwXqmk1xMW88w4nCpJV1,Halving The Compass - Sampler Version,Helios,ambient,23,0.347,0.244,2,-16.585,1,0.0361,0.906,0.915,0.335,0.211,115.044,4
7005,4tGNtRblzjwLkHllmH8rIS,Çaya Kaç Şeker,Moğollar,jazz,39,0.541,0.52,0,-10.12,0,0.0314,0.372,0.0261,0.105,0.584,81.973,3
7006,3Wzh1CmHhd7wHNeXZaD7UJ,Psykofarmakajesus,Roffe Ruff,goth,22,0.631,0.733,0,-3.709,0,0.25,0.306,0.0,0.338,0.694,78.001,4
7007,0QhzV0wGDhWvBfvTpvVL5m,Face My Fears,Isak Danielson,swedish,51,0.497,0.462,11,-8.485,1,0.0517,0.0721,0.0,0.122,0.108,137.546,4
7008,0dDs144SVansAFynvKYQMW,Our Time Is Now,Gojira,death-metal,60,0.229,0.949,2,-3.315,0,0.0537,1.67e-05,0.187,0.153,0.4,99.325,4
7009,5W1saOx68bnZmCnzCo7HYq,Buena Noche (Noche Buena),Billo's,salsa,29,0.602,0.621,0,-9.407,1,0.415,0.103,0.053,0.0994,0.96,165.322,4
7010,5hwnuNyWbERbz1g64G7BUO,Bahiyan Jo Hamari Pakadi,Kalpana Patowary;Ritesh Pandey,folk,38,0.597,0.939,11,-3.524,1,0.0954,0.356,0.0,0.175,0.738,141.975,4
7011,6V3EqKAHRMDKUYYPtD0lVQ,Afterthought,Niall Byrne,piano,63,0.345,0.0195,0,-29.871,1,0.0409,0.99,0.87,0.0951,0.461,122.677,4
7012,7ch5cYBMrDwIq79unJW0lw,Playboy,Dodge & Fuski;Nick Thayer,dubstep,39,0.789,0.861,0,-5.351,1,0.114,0.0242,0.139,0.329,0.411,99.971,4
7013,1veNS1osFHTWf2G6q5AbuQ,Shikayatein,Mohan Kannan;Amitabh Bhattacharya,indian,48,0.237,0.423,7,-8.874,1,0.0304,0.329,0.00022,0.148,0.154,78.05,4
7014,6QFe6vJhkqlHEgejKYc992,Amelia,Efemero,turkish,51,0.745,0.78,4,-4.704,0,0.037,0.014,0.336,0.356,0.191,114.012,4
7015,6M0dUj7G1BBsFRUZVGFyma,Makoti,Hugh Masekela,afrobeat,0,0.469,0.824,8,-10.785,1,0.0944,0.478,0.268,0.076,0.781,220.081,4
7016,1yPz3RSIX5LpxiskHB55lG,Mequetrefe,Arca,club,17,0.674,0.823,0,-8.654,1,0.202,0.0199,1.25e-05,0.666,0.673,94.118,4
7017,1QUw3ELaPEx5WLLc8iUiEE,La traviata / Act I: Prelude,Giuseppe Verdi;Wiener Philharmoniker;Carlo Rizzi,opera,28,0.29,0.0196,11,-32.773,1,0.0446,0.921,0.723,0.512,0.0645,126.931,4
7018,5O3UGMP9XJLbshKKZHsrGN,Mid Air,GÅEL,ambient,61,0.524,0.0338,0,-28.584,1,0.058,0.995,0.921,0.0907,0.25,111.895,4
7019,0PKEQjnGn0LmPjozJ3t4MF,Main Bola Hey!,Karthik Rao,indian,56,0.646,0.33,0,-14.582,1,0.0339,0.75,0.000384,0.123,0.499,84.995,4
7020,7aYilD8vBLICtiJ7Pt6XLY,Rock It (Wilkinson Remix),Sub Focus;Wilkinson,drum-and-bass,49,0.453,0.99,5,-1.368,0,0.0861,0.0161,0.932,0.109,0.399,174.05,4
7021,4M2fq8GGDX7evUwMNd3k3c,Oru Nimisham,Kester,malay,22,0.548,0.493,2,-7.259,1,0.0259,0.203,0.0,0.261,0.278,81.07,4
7022,6bJhqWNOkcFWfFogVxMxxv,Yüksel,Motive,turkish,45,0.739,0.661,11,-7.237,0,0.0439,0.441,0.0,0.119,0.0487,120.128,3
7023,3EtXo9cEurLpblcdWHuBjT,How Do I Sleep Now,Dallerium;Olive,deep-house,57,0.74,0.759,0,-7.911,1,0.0379,0.139,0.116,0.0707,0.147,123.992,4
7024,0A3EiO7m1ZDEO9jSnKZ4r4,Wisemen,James Blunt,rock,1,0.635,0.701,10,-5.969,1,0.0268,0.253,4.91e-05,0.165,0.633,151.894,4
7025,3CFdLtn4AjlqtGRKZYLn6J,We Are,Pulsedriver;Tiscore;Anna Grey,german,0,0.74,0.894,11,-5.475,0,0.0829,0.304,4.99e-05,0.071,0.542,121.939,4
7026,6PiuCvBFIXLyUjhmmWgSRp,Parabéns aos Envolvidos,Surra,hardcore,32,0.319,0.986,1,-4.233,0,0.12,0.000123,0.0513,0.0429,0.294,122.268,4
7027,2Eb3atthCsxGN4gmxOeCrF,What You Need,Makoto;Vonné,drum-and-bass,18,0.428,0.921,5,-5.269,0,0.0498,0.000306,0.199,0.0885,0.358,173.959,4
7028,1t1GHj8INRflAqCzYeWEWW,¿Por qué?,A.N.I.M.A.L.;Chuck Jonhson,heavy-metal,19,0.417,0.989,10,-4.716,0,0.155,0.000321,0.0716,0.471,0.177,105.424,4
7029,1HjW1HhwwytbS5Q7SVRLft,Corners,Siavash Amini;Hessam Ohadi;Nima Pourkarimi,iranian,0,0.21,0.631,0,-11.921,1,0.0823,0.0539,0.829,0.14,0.153,199.885,4
7030,2kN05N1AQQplsgFweFAqYb,These Days,Foo Fighters,grunge,64,0.531,0.664,2,-4.428,1,0.0304,0.000261,0.0,0.205,0.215,135.3,4
7031,7isJy30YmISuhHwgz5dRDa,Walk Through the Fire,Zayde Wølf;Ruelle,blues,52,0.214,0.514,5,-6.57,0,0.0399,0.443,6.55e-06,0.113,0.199,74.997,4
7032,3sQBQa4jpOojhNfLLlVt9d,Generation Kick & Bass,Showtek,hardstyle,23,0.684,0.839,3,-8.397,0,0.228,0.0136,0.89,0.0871,0.184,147.983,4
7033,3oQaOjaIYPsnJbGNzXcIID,BOY,King Gnu,j-pop,65,0.619,0.802,0,-6.618,1,0.0629,0.0831,0.0,0.361,0.535,109.982,4
7034,6HZOsQhKoxoc2OJfPyLkkX,Thick & Thin,Ten City,chicago-house,5,0.822,0.746,6,-11.951,0,0.0822,5.39e-05,0.325,0.0346,0.589,122.754,4
7035,2nh3U9fkXRXj8mEywrzZxE,I'm Coming Out,Diana Ross,soul,1,0.741,0.92,5,-4.457,1,0.0516,0.182,0.122,0.0903,0.739,110.141,4
7036,3yI61OX4TA47DPMIcFzrzV,Red Carpet,Brennan Story,sad,45,0.946,0.498,4,-9.435,1,0.0689,0.0928,0.0,0.094,0.428,105.026,4
7037,2HlKoADvlaFopZPVPkrWZ1,Psycho Killer - 2005 Remaster,Talking Heads,rock,0,0.721,0.521,2,-8.123,1,0.0613,0.0708,0.00545,0.127,0.942,123.118,4
7038,1GUZhfnTke0lEKRTjAgoUu,Body Count,Midnight Tyrannosaurus,dubstep,48,0.604,0.833,7,-3.022,1,0.0851,0.00576,0.0471,0.0749,0.0981,72.54,4
7039,2NEhxLuoy6tKtLhm7D6Sp0,Bad Ass Bitches,Wiz Khalifa,hip-hop,0,0.904,0.601,2,-5.561,1,0.198,0.0305,0.0,0.615,0.761,87.037,4
7040,3KfbEIOC7YIv90FIfNSZpo,In My Life - Remastered 2009,The Beatles,psych-rock,74,0.688,0.435,9,-11.359,1,0.0323,0.449,0.0,0.113,0.435,103.239,4
7041,1QaGB39QStUjDlT9e6v7pH,Swing Bop - Salon Version,Der Dritte Raum,minimal-techno,20,0.93,0.855,0,-8.389,0,0.0539,0.149,0.898,0.312,0.723,125.004,4
7042,6qr0lZrV5ObsPAYjJ5s2dG,Playing With Fire [Mixed],Dither;Deadly Guns,idm,11,0.529,0.93,8,-6.993,1,0.0919,0.026,5.84e-05,0.624,0.179,97.153,4
7043,2j1Es5qEl4pD8GEe2WsYgP,Darl+ing,SEVENTEEN,k-pop,70,0.519,0.695,0,-4.861,1,0.0812,0.299,0.0,0.43,0.515,95.384,4
7044,1yc53HK08sDab7PDFgnLWk,Laid to Rest,Lamb of God,metalcore,66,0.366,0.956,10,-3.725,0,0.108,0.000293,0.00447,0.449,0.159,104.016,3
7045,0zYJtGmcxKdvQkMbKAHvbb,Blisters,The James Hunter Six,british,28,0.697,0.519,9,-9.324,1,0.0708,0.832,0.792,0.104,0.871,112.247,4
7046,6vs0UoDyFcqkodMuYjNhzz,Quiero Terminar,La Trenza de la Abuela,ska,33,0.415,0.84,7,-6.123,1,0.057,0.0236,3.87e-06,0.612,0.606,189.712,4
7047,3qk4wRMDlaeagZGjSYbsOV,Sober,G-Eazy;Charlie Puth,indie-pop,57,0.558,0.766,6,-5.953,0,0.231,0.263,0.0,0.32,0.182,96.281,4
7048,1iJmr8jaTgrFThewtwrLoF,Cool Girl - Nora En Pure Remix,Tove Lo;Nora En Pure,synth-pop,56,0.746,0.886,4,-5.717,0,0.0455,0.0506,0.00182,0.484,0.189,123.017,4
7049,5cLepYKVvnwoW0CflglNui,"The Virginia Company (Reprise) - From ""Pocahontas""/Soundtrack Version",Chorus - Pocahontas;Mel Gibson,disney,23,0.4,0.212,7,-17.638,1,0.0516,0.776,5.37e-06,0.185,0.597,181.803,4
7050,2OHym1q6nzgtT75UCNjjro,Spending My Time,Roxette,swedish,67,0.42,0.574,4,-5.149,1,0.0292,0.238,0.000115,0.127,0.218,170.549,4
7051,7tYCf3ftc99AQrn2cXYM6d,Just One Dance,PLÜM;Tanaë,french,59,0.668,0.686,9,-5.95,0,0.149,0.26,3.03e-05,0.31,0.323,101.936,4
7052,6akVETVeqqPVvuBS5e0EB1,孤勇者 - 《英雄聯盟:雙城之戰》動畫劇集中文主題曲,Eason Chan,cantopop,67,0.615,0.535,8,-6.847,0,0.032,0.63,0.0,0.0907,0.293,130.025,4
7053,2KDQx1lIHexo2Hy99gEVzs,Quédate a Mi Lado,Maskatesta,ska,33,0.645,0.669,9,-6.033,1,0.034,0.37,4.6e-06,0.1,0.841,192.111,4
7054,2kpXW7CpO9yRgCOeqG5PuQ,Turbonaise,PartyfrieX,happy,22,0.666,0.938,11,-5.873,1,0.0592,0.00148,0.174,0.148,0.635,182.023,4
7055,5t6HblLYoQipITHnwYhCMV,Lost In Phaedra,Mikis Theodorakis;Francesco Diaz,guitar,0,0.344,0.2,10,-15.859,1,0.034,0.785,0.162,0.374,0.049,119.887,4
7056,0b5ZlgCHOcOhxybviezCEj,Listen to the Melody,Terrence Parker,detroit-techno,7,0.763,0.727,0,-5.907,0,0.0331,0.0316,0.188,0.117,0.788,120.006,4
7057,7uHw9gnuf6Fq8nKYFg4p1E,Hot Right Now (feat. RITA ORA) - Radio Edit,DJ Fresh;Rita Ora,drum-and-bass,48,0.524,0.972,4,-1.569,0,0.0431,0.00656,0.00058,0.224,0.476,175.017,4
7058,7eIdIoWfAtE5BxfEvSejYJ,New Wind,Secret Agent 23 Skidoo;Juan Holladay,kids,8,0.808,0.587,8,-10.522,0,0.261,0.207,0.000155,0.0964,0.791,92.046,4
7059,53uxAeBIAeTNYvhlHH3zir,Jingle Bells - Single Version,Yello,techno,0,0.666,0.64,7,-14.057,1,0.0427,0.058,0.000986,0.128,0.422,129.998,4
7060,0vrubfVLTbMi3GQilZaiOq,Sun & Moon - Blastoyz Remix,Above & Beyond;Richard Bedford;Blastoyz,trance,37,0.64,0.881,6,-3.029,0,0.0632,0.00472,0.116,0.325,0.147,138.04,4
7061,3jYMAtv2dEi8V4sIh8h1W2,"Hidden Species (Vitrification of Blood, Pt. 2)",Blood Incantation,death-metal,22,0.254,0.836,1,-9.412,1,0.0529,2.71e-05,0.899,0.328,0.163,144.368,3
7062,0UkRI9mEkLYbTqVodJhDn2,Samidare,Feora,anime,36,0.495,0.295,2,-13.18,0,0.0296,0.0351,0.159,0.321,0.06,129.93,4
